ids,sentences
5.15.6.1,bhūmna ṛṣikulyāyām udgīthas tataḥ prastāvo devakulyāyāṁ prastāvān niyutsāyāṁ hṛdayaja āsīd vibhur vibho ratyāṁ ca pṛthuṣeṇas tasmān nakta ākūtyāṁ jajñe naktād druti-putro gayo rājarṣi-pravara udāra-śravā ajāyata sākṣād bhagavato viṣṇor jagad-rirakṣiṣayā gṛhīta-sattvasya kalātmavattvādi-lakṣaṇena mahā-puruṣatāṁ prāptaḥ.
5.15.7.1,sa vai sva-dharmeṇa prajā-pālana-poṣaṇa-prīṇanopalālanānuśāsana-lakṣaṇenejyādinā ca bhagavati mahā-puruṣe parāvare brahmaṇi sarvātmanārpita-paramārtha-lakṣaṇena brahmavic-caraṇānusevayāpādita-bhagavad-bhakti-yogena cābhīkṣṇaśaḥ paribhāvitāti-śuddha-matir uparatānātmya ātmani svayam upalabhyamāna-brahmātmānubhavo ’pi nirabhimāna evāvanim ajūgupat.
5.15.8.1,tasyemāṁ gāthāṁ pāṇḍaveya purāvida upagāyanti.
5.15.9.1,gayaṁ nṛpaḥ kaḥ pratiyāti karmabhir
5.15.9.2,yajvābhimānī bahuvid dharma-goptā
5.15.9.3,samāgata-śrīḥ sadasas-patiḥ satāṁ
5.15.9.4,sat-sevako ’nyo bhagavat-kalām ṛte
5.15.10.1,yam abhyaṣiñcan parayā mudā satīḥ
5.15.10.2,satyāśiṣo dakṣa-kanyāḥ saridbhiḥ
5.15.10.3,yasya prajānāṁ duduhe dharāśiṣo
5.15.10.4,nirāśiṣo guṇa-vatsa-snutodhāḥ
5.15.11.1,chandāṁsy akāmasya ca yasya kāmān
5.15.11.2,dudūhur ājahrur atho baliṁ nṛpāḥ
5.15.11.3,pratyañcitā yudhi dharmeṇa viprā
5.15.11.4,yadāśiṣāṁ ṣaṣṭham aṁśaṁ paretya
5.15.12.1,yasyādhvare bhagavān adhvarātmā
5.15.12.2,maghoni mādyaty uru-soma-pīthe
5.15.12.3,śraddhā-viśuddhācala-bhakti-yoga-
5.15.12.4,samarpitejyā-phalam ājahāra
5.15.13.1,yat-prīṇanād barhiṣi deva-tiryaṅ-
5.15.13.2,manuṣya-vīrut-tṛṇam āviriñcāt
5.15.13.3,prīyeta sadyaḥ sa ha viśva-jīvaḥ
5.15.13.4,prītaḥ svayaṁ prītim agād gayasya
5.15.14-15.1,gayād gayantyāṁ citrarathaḥ sugatir avarodhana iti trayaḥ putrā babhūvuś citrarathād ūrṇāyāṁ samrāḍ ajaniṣṭa; tata utkalāyāṁ marīcir marīcer bindumatyāṁ bindum ānudapadyata tasmāt saraghāyāṁ madhur nāmābhavan madhoḥ sumanasi vīravratas tato bhojāyāṁ manthu-pramanthū jajñāte manthoḥ satyāyāṁ bhauvanas tato dūṣaṇāyāṁ tvaṣṭājaniṣṭa tvaṣṭur virocanāyāṁ virajo virajasya śatajit-pravaraṁ putra-śataṁ kanyā ca viṣūcyāṁ kila jātam.
5.15.16.1,tatrāyaṁ ślokaḥ —
5.16.1.1,rājovāca
5.16.2.1,tatrāpi priyavrata-ratha-caraṇa-parikhātaiḥ saptabhiḥ sapta sindhava upakḷptā yata etasyāḥ sapta-dvīpa-viśeṣa-vikalpas tvayā bhagavan khalu sūcita etad evākhilam ahaṁ mānato lakṣaṇataś ca sarvaṁ vi-jijñāsāmi.
5.16.3.1,bhagavato guṇamaye sthūla-rūpa āveśitaṁ mano hy aguṇe ’pi sūkṣmatama ātma-jyotiṣi pare brahmaṇi bhagavati vāsudevākhye kṣamam āveśituṁ tad u haitad guro ’rhasy anuvarṇayitum iti.
5.16.4.1,ṛṣir uvāca
5.16.5.1,yo vāyaṁ dvīpaḥ kuvalaya-kamala-kośābhyantara-kośo niyuta-yojana-viśālaḥ samavartulo yathā puṣkara-patram.
5.16.6.1,yasmin nava varṣāṇi nava-yojana-sahasrāyāmāny aṣṭabhir maryādā-giribhiḥ suvibhaktāni bhavanti.
5.16.7.1,eṣāṁ madhye ilāvṛtaṁ nāmābhyantara-varṣaṁ yasya nābhyām avasthitaḥ sarvataḥ sauvarṇaḥ kula-giri-rājo merur dvīpāyāma-samunnāhaḥ karṇikā-bhūtaḥ kuvalaya-kamalasya mūrdhani dvā-triṁśat sahasra-yojana-vitato mūle ṣoḍaśa-sahasraṁ tāvat āntar-bhūmyāṁ praviṣṭaḥ.
5.16.8.1,uttarottareṇelāvṛtaṁ nīlaḥ śvetaḥ śṛṅgavān iti trayo ramyaka-hiraṇmaya-kurūṇāṁ varṣāṇāṁ maryādā-girayaḥ prāg-āyatā ubhayataḥ kṣārodāvadhayo dvi-sahasra-pṛthava ekaikaśaḥ pūrvasmāt pūrvasmād uttara uttaro daśāṁśādhikāṁśena dairghya eva hrasanti.
5.16.9.1,evaṁ dakṣiṇenelāvṛtaṁ niṣadho hemakūṭo himālaya iti prāg-āyatā yathā nīlādayo ’yuta-yojanotsedhā hari-varṣa-kimpuruṣa-bhāratānāṁ yathā-saṅkhyam.
5.16.10.1,tathaivelāvṛtam apareṇa pūrveṇa ca mālyavad-gandhamādanāv ānīla-niṣadhāyatau dvi-sahasraṁ paprathatuḥ ketumāla-bhadrāśvayoḥ sīmānaṁ vidadhāte.
5.16.11.1,mandaro merumandaraḥ supārśvaḥ kumuda ity ayuta-yojana-vistāronnāhā meroś catur-diśam avaṣṭambha-giraya upakḷptāḥ.
5.16.12.1,caturṣv eteṣu cūta-jambū-kadamba-nyagrodhāś catvāraḥ pādapa-pravarāḥ parvata-ketava ivādhi-sahasra-yojanonnāhās tāvad viṭapa-vitatayaḥ śata-yojana-pariṇāhāḥ.
5.16.13-14.1,hradāś catvāraḥ payo-madhv-ikṣurasa-mṛṣṭa-jalā yad-upasparśina upadeva-gaṇā yogaiśvaryāṇi svābhāvikāni bharatarṣabha dhārayanti; devodyānāni ca bhavanti catvāri nandanaṁ caitrarathaṁ vaibhrājakaṁ sarvatobhadram iti.
5.16.15.1,yeṣv amara-parivṛḍhāḥ saha sura-lalanā-lalāma-yūtha-pataya upadeva-gaṇair upagīyamāna-mahimānaḥ kila viharanti.
5.16.16.1,mandarotsaṅga ekādaśa-śata-yojanottuṅga-devacūta-śiraso giri-śikhara-sthūlāni phalāny amṛta-kalpāni patanti.
5.16.17.1,teṣāṁ viśīryamāṇānām ati-madhura-surabhi-sugandhi-bahulāruṇa-rasodenāruṇodā nāma nadī mandara-giri-śikharān nipatantī pūrveṇelāvṛtam upaplāvayati.
5.16.18.1,yad-upajoṣaṇād bhavānyā anucarīṇāṁ puṇya-jana-vadhūnām avayava-sparśa-sugandha-vāto daśa-yojanaṁ samantād anuvāsayati.
5.16.19.1,evaṁ jambū-phalānām atyucca-nipāta-viśīrṇānām anasthi-prāyāṇām ibha-kāya-nibhānāṁ rasena jambū nāma nadī meru-mandara-śikharād ayuta-yojanād avani-tale nipatantī dakṣiṇenātmānaṁ yāvad ilāvṛtam upasyandayati.
5.16.20-21.1,tāvad ubhayor api rodhasor yā mṛttikā tad-rasenānuvidhyamānā vāyv-arka-saṁyoga-vipākena sadāmara-lokābharaṇaṁ jāmbū-nadaṁ nāma suvarṇaṁ bhavati; yad u ha vāva vibudhādayaḥ saha yuvatibhir mukuṭa-kaṭaka-kaṭi-sūtrādy-ābharaṇa-rūpeṇa khalu dhārayanti.
5.16.22.1,yas tu mahā-kadambaḥ supārśva-nirūḍho yās tasya koṭarebhyo viniḥsṛtāḥ pañcāyāma-pariṇāhāḥ pañca madhu-dhārāḥ supārśva-śikharāt patantyo ’pareṇātmānam ilāvṛtam anumodayanti.
5.16.23.1,yā hy upayuñjānānāṁ mukha-nirvāsito vāyuḥ samantāc chata-yojanam anuvāsayati.
5.16.24.1,evaṁ kumuda-nirūḍho yaḥ śatavalśo nāma vaṭas tasya skandhebhyo nīcīnāḥ payo-dadhi-madhu-ghṛta-guḍānnādy-ambara-śayyāsanābharaṇādayaḥ sarva eva kāma-dughā nadāḥ kumudāgrāt patantas tam uttareṇelāvṛtam upayojayanti.
5.16.25.1,yān upajuṣāṇānāṁ na kadācid api prajānāṁ valī-palita-klama-sveda-daurgandhya-jarāmaya-mṛtyu-śītoṣṇa-vaivarṇyopasargādayas tāpa-viśeṣā bhavanti yāvaj jīvaṁ sukhaṁ niratiśayam eva.
5.16.26.1,kuraṅga-kurara-kusumbha-vaikaṅka-trikūṭa-śiśira-pataṅga-rucaka-niṣadha-śinīvāsa-kapila-śaṅkha-vaidūrya-jārudhi-haṁsa-ṛṣabha-nāga-kālañjara-nāradādayo viṁśati-girayo meroḥ karṇikāyā iva kesara-bhūtā mūla-deśe parita upakḷptāḥ.
5.16.27.1,jaṭhara-devakūṭau meruṁ pūrveṇāṣṭādaśa-yojana-sahasram udagāyatau dvi-sahasraṁ pṛthu-tuṅgau bhavataḥ; evam apareṇa pavana-pāriyātrau dakṣiṇena kailāsa-karavīrau prāg-āyatāv evam uttaratas triśṛṅga-makarāv aṣṭabhir etaiḥ parisṛto ’gnir iva paritaś cakāsti kāñcana-giriḥ.
5.16.28.1,meror mūrdhani bhagavata ātma-yoner madhyata upakḷptāṁ purīm ayuta-yojana-sāhasrīṁ sama-caturasrāṁ śātakaumbhīṁ vadanti.
5.16.29.1,tām anuparito loka-pālānām aṣṭānāṁ yathā-diśaṁ yathā-rūpaṁ turīya-mānena puro ’ṣṭāv upakḷptāḥ.
5.17.1.1,śrī-śuka uvāca
5.17.2.1,yatra ha vāva vīra-vrata auttānapādiḥ parama-bhāgavato ’smat-kula-devatā-caraṇāravindodakam iti yām anusavanam utkṛṣyamāṇa-bhagavad-bhakti-yogena dṛḍhaṁ klidyamānāntar-hṛdaya autkaṇṭhya-vivaśāmīlita-locana-yugala-kuḍmala-vigalitāmala-bāṣpa-kalayābhivyajyamāna-roma-pulaka-kulako ’dhunāpi paramādareṇa śirasā bibharti.
5.17.3.1,tataḥ sapta ṛṣayas tat prabhāvābhijñā yāṁ nanu tapasa ātyantikī siddhir etāvatī bhagavati sarvātmani vāsudeve ’nuparata-bhakti-yoga-lābhenaivopekṣitānyārthātma-gatayo muktim ivāgatāṁ mumukṣava iva sabahu-mānam adyāpi jaṭā-jūṭair udvahanti.
5.17.4.1,tato ’neka-sahasra-koṭi-vimānānīka-saṅkula-deva-yānenāvatar-antīndu maṇḍalam āvārya brahma-sadane nipatati.
5.17.5.1,tatra caturdhā bhidyamānā caturbhir nāmabhiś catur-diśam abhispandantī nada-nadī-patim evābhiniviśati sītālakanandā cakṣur bhadreti.
5.17.6.1,sītā tu brahma-sadanāt kesarācalādi-giri-śikharebhyo ’dho ’dhaḥ prasravantī gandhamādana-mūrdhasu patitvāntareṇa bhadrāśva-varṣaṁ prācyāṁ diśi kṣāra-samudram abhipraviśati.
5.17.7.1,evaṁ mālyavac-chikharān niṣpatantī tato ’nuparata-vegā ketumālam abhi cakṣuḥ pratīcyāṁ diśi sarit-patiṁ praviśati.
5.17.8.1,bhadrā cottarato meru-śiraso nipatitā giri-śikharād giri-śikharam atihāya śṛṅgavataḥ śṛṅgād avasyandamānā uttarāṁs tu kurūn abhita udīcyāṁ diśi jaladhim abhipraviśati.
5.17.9.1,tathaivālakanandā dakṣiṇena brahma-sadanād bahūni giri-kūṭāny atikramya hemakūṭād dhaimakūṭāny ati-rabhasatara-raṁhasā luṭhayantī bhāratam abhivarṣaṁ dakṣiṇasyāṁ diśi jaladhim abhipraviśati yasyāṁ snānārthaṁ cāgacchataḥ puṁsaḥ pade pade ’śvamedha-rājasūyādīnāṁ phalaṁ na durlabham iti.
5.17.10.1,anye ca nadā nadyaś ca varṣe varṣe santi bahuśo merv-ādi-giri-duhitaraḥ śataśaḥ.
5.17.11.1,tatrāpi bhāratam eva varṣaṁ karma-kṣetram anyāny aṣṭa varṣāṇi svargiṇāṁ puṇya-śeṣopabhoga-sthānāni bhaumāni svarga-padāni vyapadiśanti.
5.17.12.1,eṣu puruṣāṇām ayuta-puruṣāyur-varṣāṇāṁ deva-kalpānāṁ nāgāyuta-prāṇānāṁ vajra-saṁhanana-bala-vayo-moda-pramudita-mahā-saurata-mithuna-vyavāyāpavarga-varṣa-dhṛtaika-garbha-kalatrāṇāṁ tatra tu tretā-yuga-samaḥ kālo vartate.
5.17.13.1,yatra ha deva-patayaḥ svaiḥ svair gaṇa-nāyakair vihita-mahārhaṇāḥ sarvartu-kusuma-stabaka-phala-kisalaya-śriyānamyamāna-viṭapa-latā-viṭapibhir upaśumbhamāna-rucira-kānanāśramāyatana-varṣa-giri-droṇīṣu tathā cāmala-jalāśayeṣu vikaca-vividha-nava-vanaruhāmoda-mudita-rāja-haṁsa-jala-kukkuṭa-kāraṇḍava-sārasa-cakravākādibhir madhukara-nikarākṛtibhir upakūjiteṣu jala-krīḍādibhir vicitra-vinodaiḥ sulalita-sura-sundarīṇāṁ kāma-kalila-vilāsa-hāsa-līlāvalokākṛṣṭa-mano-dṛṣṭayaḥ svairaṁ viharanti.
5.17.14.1,navasv api varṣeṣu bhagavān nārāyaṇo mahā-puruṣaḥ puruṣāṇāṁ tad-anugrahāyātma-tattva-vyūhenātmanādyāpi sannidhīyate.
5.17.15.1,ilāvṛte tu bhagavān bhava eka eva pumān na hy anyas tatrāparo nirviśati bhavānyāḥ śāpa-nimitta-jño yat-pravekṣyataḥ strī-bhāvas tat paścād vakṣyāmi.
5.17.16.1,bhavānī-nāthaiḥ strī-gaṇārbuda-sahasrair avarudhyamāno bhagavataś catur-mūrter mahā-puruṣasya turīyāṁ tāmasīṁ mūrtiṁ prakṛtim ātmanaḥ saṅkarṣaṇa-saṁjñām ātma-samādhi-rūpeṇa sannidhāpyaitad abhigṛṇan bhava upadhāvati.
5.17.17.1,śrī-bhagavān uvāca
5.17.18.1,bhaje bhajanyāraṇa-pāda-paṅkajaṁ
5.17.18.2,bhagasya kṛtsnasya paraṁ parāyaṇam
5.17.18.3,bhakteṣv alaṁ bhāvita-bhūta-bhāvanaṁ
5.17.18.4,bhavāpahaṁ tvā bhava-bhāvam īśvaram
5.17.19.1,na yasya māyā-guṇa-citta-vṛttibhir
5.17.19.2,nirīkṣato hy aṇv api dṛṣṭir ajyate
5.17.19.3,īśe yathā no ’jita-manyu-raṁhasāṁ
5.17.19.4,kas taṁ na manyeta jigīṣur ātmanaḥ
5.17.20.1,asad-dṛśo yaḥ pratibhāti māyayā
5.17.20.2,kṣībeva madhv-āsava-tāmra-locanaḥ
5.17.20.3,na nāga-vadhvo ’rhaṇa īśire hriyā
5.17.20.4,yat-pādayoḥ sparśana-dharṣitendriyāḥ
5.17.21.1,yam āhur asya sthiti-janma-saṁyamaṁ
5.17.21.2,tribhir vihīnaṁ yam anantam ṛṣayaḥ
5.17.21.3,na veda siddhārtham iva kvacit sthitaṁ
5.17.21.4,bhū-maṇḍalaṁ mūrdha-sahasra-dhāmasu
5.17.22-23.1,yasyādya āsīd guṇa-vigraho mahān
5.17.22-23.2,vijñāna-dhiṣṇyo bhagavān ajaḥ kila
5.17.22-23.3,yat-sambhavo ’haṁ tri-vṛtā sva-tejasā
5.17.22-23.4,vaikārikaṁ tāmasam aindriyaṁ sṛje
5.17.24.1,yan-nirmitāṁ karhy api karma-parvaṇīṁ
5.17.24.2,māyāṁ jano ’yaṁ guṇa-sarga-mohitaḥ
5.17.24.3,na veda nistāraṇa-yogam añjasā
5.17.24.4,tasmai namas te vilayodayātmane
5.18.1.1,śrī-śuka uvāca
5.18.2.1,bhadraśravasa ūcuḥ
5.18.3.1,aho vicitraṁ bhagavad-viceṣṭitaṁ
5.18.3.2,ghnantaṁ jano ’yaṁ hi miṣan na paśyati
5.18.3.3,dhyāyann asad yarhi vikarma sevituṁ
5.18.3.4,nirhṛtya putraṁ pitaraṁ jijīviṣati
5.18.4.1,vadanti viśvaṁ kavayaḥ sma naśvaraṁ
5.18.4.2,paśyanti cādhyātmavido vipaścitaḥ
5.18.4.3,tathāpi muhyanti tavāja māyayā
5.18.4.4,suvismitaṁ kṛtyam ajaṁ nato ’smi tam
5.18.5.1,viśvodbhava-sthāna-nirodha-karma te
5.18.5.2,hy akartur aṅgīkṛtam apy apāvṛtaḥ
5.18.5.3,yuktaṁ na citraṁ tvayi kārya-kāraṇe
5.18.5.4,sarvātmani vyatirikte ca vastutaḥ
5.18.6.1,vedān yugānte tamasā tiraskṛtān
5.18.6.2,rasātalād yo nṛ-turaṅga-vigrahaḥ
5.18.6.3,pratyādade vai kavaye ’bhiyācate
5.18.6.4,tasmai namas te ’vitathehitāya iti
5.18.7.1,hari-varṣe cāpi bhagavān nara-hari-rūpeṇāste; tad-rūpa-grahaṇa-nimittam uttaratrābhidhāsye; tad dayitaṁ rūpaṁ mahā-puruṣa-guṇa-bhājano mahā-bhāgavato daitya-dānava-kula-tīrthīkaraṇa-śīlā-caritaḥ prahlādo ’vyavadhānānanya-bhakti-yogena saha tad-varṣa-puruṣair upāste idaṁ codāharati.
5.18.8.1,oṁ namo bhagavate narasiṁhāya namas tejas-tejase āvir-āvirbhava vajra-nakha vajra-daṁṣṭra karmāśayān randhaya randhaya tamo grasa grasa om svāhā; abhayam abhayam ātmani bhūyiṣṭhā oṁ kṣraum.
5.18.9.1,svasty astu viśvasya khalaḥ prasīdatāṁ
5.18.9.2,dhyāyantu bhūtāni śivaṁ mitho dhiyā
5.18.9.3,manaś ca bhadraṁ bhajatād adhokṣaje
5.18.9.4,āveśyatāṁ no matir apy ahaitukī
5.18.10.1,māgāra-dārātmaja-vitta-bandhuṣu
5.18.10.2,saṅgo yadi syād bhagavat-priyeṣu naḥ
5.18.10.3,yaḥ prāṇa-vṛttyā parituṣṭa ātmavān
5.18.10.4,siddhyaty adūrān na tathendriya-priyaḥ
5.18.11.1,yat-saṅga-labdhaṁ nija-vīrya-vaibhavaṁ
5.18.11.2,tīrthaṁ muhuḥ saṁspṛśatāṁ hi mānasam
5.18.11.3,haraty ajo ’ntaḥ śrutibhir gato ’ṅgajaṁ
5.18.11.4,ko vai na seveta mukunda-vikramam
5.18.12.1,yasyāsti bhaktir bhagavaty akiñcanā
5.18.12.2,sarvair guṇais tatra samāsate surāḥ
5.18.12.3,harāv abhaktasya kuto mahad-guṇā
5.18.12.4,manorathenāsati dhāvato bahiḥ
5.18.13.1,harir hi sākṣād bhagavān śarīriṇām
5.18.13.2,ātmā jhaṣāṇām iva toyam īpsitam
5.18.13.3,hitvā mahāṁs taṁ yadi sajjate gṛhe
5.18.13.4,tadā mahattvaṁ vayasā dampatīnām
5.18.14.1,tasmād rajo-rāga-viṣāda-manyu-
5.18.14.2,māna-spṛhā-bhayadainyādhimūlam
5.18.14.3,hitvā gṛhaṁ saṁsṛti-cakravālaṁ
5.18.14.4,nṛsiṁha-pādaṁ bhajatākutobhayam iti
5.18.15.1,ketumāle ’pi bhagavān kāmadeva-svarūpeṇa lakṣmyāḥ priya-cikīrṣayā prajāpater duhitṝṇāṁ putrāṇāṁ tad-varṣa-patīnāṁ puruṣāyuṣāho-rātra-parisaṅkhyānānāṁ yāsāṁ garbhā mahā-puruṣa-mahāstra-tejasodvejita-manasāṁ vidhvastā vyasavaḥ saṁvatsarānte vinipatanti.
5.18.16.1,atīva sulalita-gati-vilāsa-vilasita-rucira-hāsa-leśāvaloka-līlayā kiñcid-uttambhita-sundara-bhrū-maṇḍala-subhaga-vadanāravinda-śriyā ramāṁ ramayann indriyāṇi ramayate.
5.18.17.1,tad bhagavato māyāmayaṁ rūpaṁ parama-samādhi-yogena ramā devī saṁvatsarasya rātriṣu prajāpater duhitṛbhir upetāhaḥsu ca tad-bhartṛbhir upāste idaṁ codāharati.
5.18.18.1,om hrāṁ hrīṁ hrūṁ oṁ namo bhagavate hṛṣīkeśāya sarva-guṇa-viśeṣair vilakṣitātmane ākūtīnāṁ cittīnāṁ cetasāṁ viśeṣāṇāṁ cādhipataye ṣoḍaśa-kalāya cchando-mayāyānna-mayāyāmṛta-mayāya sarva-mayāya sahase ojase balāya kāntāya kāmāya namas te ubhayatra bhūyāt.
5.18.19.1,striyo vratais tvā hṛṣīkeśvaraṁ svato
5.18.19.2,hy ārādhya loke patim āśāsate ’nyam
5.18.19.3,tāsāṁ na te vai paripānty apatyaṁ
5.18.19.4,priyaṁ dhanāyūṁṣi yato ’sva-tantrāḥ
5.18.20.1,sa vai patiḥ syād akutobhayaḥ svayaṁ
5.18.20.2,samantataḥ pāti bhayāturaṁ janam
5.18.20.3,sa eka evetarathā mitho bhayaṁ
5.18.20.4,naivātmalābhād adhi manyate param
5.18.21.1,yā tasya te pāda-saroruhārhaṇaṁ
5.18.21.2,nikāmayet sākhila-kāma-lampaṭā
5.18.21.3,tad eva rāsīpsitam īpsito ’rcito
5.18.21.4,yad-bhagna-yācñā bhagavan pratapyate
5.18.22.1,mat-prāptaye ’jeśa-surāsurādayas
5.18.22.2,tapyanta ugraṁ tapa aindriye dhiyaḥ
5.18.22.3,ṛte bhavat-pāda-parāyaṇān na māṁ
5.18.22.4,vindanty ahaṁ tvad-dhṛdayā yato ’jita
5.18.23.1,sa tvaṁ mamāpy acyuta śīrṣṇi vanditaṁ
5.18.23.2,karāmbujaṁ yat tvad-adhāyi sātvatām
5.18.23.3,bibharṣi māṁ lakṣma vareṇya māyayā
5.18.23.4,ka īśvarasyehitam ūhituṁ vibhur iti
5.18.24.1,ramyake ca bhagavataḥ priyatamaṁ mātsyam avatāra-rūpaṁ tad-varṣa-puruṣasya manoḥ prāk-pradarśitaṁ sa idānīm api mahatā bhakti-yogenārādhayatīdaṁ codāharati.
5.18.25.1,oṁ namo bhagavate mukhyatamāya namaḥ sattvāya prāṇāyaujase sahase balāya mahā-matsyāya nama iti.
5.18.26.1,antar bahiś cākhila-loka-pālakair
5.18.26.2,adṛṣṭa-rūpo vicarasy uru-svanaḥ
5.18.26.3,sa īśvaras tvaṁ ya idaṁ vaśe ’nayan
5.18.26.4,nāmnā yathā dārumayīṁ naraḥ striyam
5.18.27.1,yaṁ loka-pālāḥ kila matsara-jvarā
5.18.27.2,hitvā yatanto ’pi pṛthak sametya ca
5.18.27.3,pātuṁ na śekur dvi-padaś catuṣ-padaḥ
5.18.27.4,sarīsṛpaṁ sthāṇu yad atra dṛśyate
5.18.28.1,bhavān yugāntārṇava ūrmi-mālini
5.18.28.2,kṣoṇīm imām oṣadhi-vīrudhāṁ nidhim
5.18.28.3,mayā sahoru kramate ’ja ojasā
5.18.28.4,tasmai jagat-prāṇa-gaṇātmane nama iti
5.18.29.1,hiraṇmaye ’pi bhagavān nivasati kūrma-tanuṁ bibhrāṇas tasya tat priyatamāṁ tanum aryamā saha varṣa-puruṣaiḥ pitṛ-gaṇādhipatir upadhāvati mantram imaṁ cānujapati.
5.18.30.1,oṁ namo bhagavate akūpārāya sarva-sattva-guṇa-viśeṣaṇāyānu-palakṣita-sthānāya namo varṣmaṇe namo bhūmne namo namo ’vasthānāya namas te.
5.18.31.1,yad-rūpam etan nija-māyayārpitam
5.18.31.2,artha-svarūpaṁ bahu-rūpa-rūpitam
5.18.31.3,saṅkhyā na yasyāsty ayathopalambhanāt
5.18.31.4,tasmai namas te ’vyapadeśa-rūpiṇe
5.18.32.1,jarāyujaṁ svedajam aṇḍajodbhidaṁ
5.18.32.2,carācaraṁ devarṣi-pitṛ-bhūtam aindriyam
5.18.32.3,dyauḥ khaṁ kṣitiḥ śaila-sarit-samudra-
5.18.32.4,dvīpa-graharkṣety abhidheya ekaḥ
5.18.34.1,uttareṣu ca kuruṣu bhagavān yajña-puruṣaḥ kṛta-varāha-rūpa āste taṁ tu devī haiṣā bhūḥ saha kurubhir askhalita-bhakti-yogenopadhāvati imāṁ ca paramām upaniṣadam āvartayati.
5.18.35.1,oṁ namo bhagavate mantra-tattva-liṅgāya yajña-kratave mahā-dhvarāvayavāya mahā-puruṣāya namaḥ karma-śuklāya tri-yugāya namas te.
5.18.36.1,yasya svarūpaṁ kavayo vipaścito
5.18.36.2,guṇeṣu dāruṣv iva jāta-vedasam
5.18.36.3,mathnanti mathnā manasā didṛkṣavo
5.18.36.4,gūḍhaṁ kriyārthair nama īritātmane
5.18.37.1,dravya-kriyā-hetv-ayaneśa-kartṛbhir
5.18.37.2,māyā-guṇair vastu-nirīkṣitātmane
5.18.37.3,anvīkṣayāṅgātiśayātma-buddhibhir
5.18.37.4,nirasta-māyākṛtaye namo namaḥ
5.18.38.1,karoti viśva-sthiti-saṁyamodayaṁ
5.18.38.2,yasyepsitaṁ nepsitam īkṣitur guṇaiḥ
5.18.38.3,māyā yathāyo bhramate tad-āśrayaṁ
5.18.38.4,grāvṇo namas te guṇa-karma-sākṣiṇe
5.18.39.1,pramathya daityaṁ prativāraṇaṁ mṛdhe
5.18.39.2,yo māṁ rasāyā jagad-ādi-sūkaraḥ
5.18.39.3,kṛtvāgra-daṁṣṭre niragād udanvataḥ
5.18.39.4,krīḍann ivebhaḥ praṇatāsmi taṁ vibhum iti
5.19.1.1,śrī-śuka uvāca
5.19.2.1,ārṣṭiṣeṇena saha gandharvair anugīyamānāṁ parama-kalyāṇīṁ bhartṛ-bhagavat-kathāṁ samupaśṛṇoti svayaṁ cedaṁ gāyati.
5.19.3.1,oṁ namo bhagavate uttamaślokāya nama ārya-lakṣaṇa-śīla-vratāya nama upaśikṣitātmana upāsita-lokāya namaḥ sādhu-vāda-nikaṣaṇāya namo brahmaṇya-devāya mahā-puruṣāya mahā-rājāya nama iti.
5.19.4.1,yat tad viśuddhānubhava-mātram ekaṁ
5.19.4.2,sva-tejasā dhvasta-guṇa-vyavastham
5.19.4.3,pratyak praśāntaṁ sudhiyopalambhanaṁ
5.19.4.4,hy anāma-rūpaṁ nirahaṁ prapadye
5.19.5.1,martyāvatāras tv iha martya-śikṣaṇaṁ
5.19.5.2,rakṣo-vadhāyaiva na kevalaṁ vibhoḥ
5.19.5.3,kuto ’nyathā syād ramataḥ sva ātmanaḥ
5.19.5.4,sītā-kṛtāni vyasanānīśvarasya
5.19.6.1,na vai sa ātmātmavatāṁ suhṛttamaḥ
5.19.6.2,saktas tri-lokyāṁ bhagavān vāsudevaḥ
5.19.6.3,na strī-kṛtaṁ kaśmalam aśnuvīta
5.19.6.4,na lakṣmaṇaṁ cāpi vihātum arhati
5.19.7.1,na janma nūnaṁ mahato na saubhagaṁ
5.19.7.2,na vāṅ na buddhir nākṛtis toṣa-hetuḥ
5.19.7.3,tair yad visṛṣṭān api no vanaukasaś
5.19.7.4,cakāra sakhye bata lakṣmaṇāgrajaḥ
5.19.8.1,suro ’suro vāpy atha vānaro naraḥ
5.19.8.2,sarvātmanā yaḥ sukṛtajñam uttamam
5.19.8.3,bhajeta rāmaṁ manujākṛtiṁ hariṁ
5.19.8.4,ya uttarān anayat kosalān divam iti
5.19.9.1,bhārate ’pi varṣe bhagavān nara-nārāyaṇākhya ākalpāntam upacita-dharma-jñāna-vairāgyaiśvaryopaśamoparamātmopalambhanam anugrahāyātmavatām anukampayā tapo ’vyakta-gatiś carati.
5.19.10.1,taṁ bhagavān nārado varṇāśramavatībhir bhāratībhiḥ prajābhir bhagavat-proktābhyāṁ sāṅkhya-yogābhyāṁ bhagavad-anubhāvopavarṇanaṁ sāvarṇer upadekṣyamāṇaḥ parama-bhakti-bhāvenopasarati idaṁ cābhigṛṇāti.
5.19.11.1,oṁ namo bhagavate upaśama-śīlāyoparatānātmyāya namo ’kiñcana-vittāya ṛṣi-ṛṣabhāya nara-nārāyaṇāya paramahaṁsa-parama-gurave ātmārāmādhipataye namo nama iti.
5.19.12.1,gāyati cedam —
5.19.13.1,idaṁ hi yogeśvara yoga-naipuṇaṁ
5.19.13.2,hiraṇyagarbho bhagavāñ jagāda yat
5.19.13.3,yad anta-kāle tvayi nirguṇe mano
5.19.13.4,bhaktyā dadhītojjhita-duṣkalevaraḥ
